question,expected_answer,generated_answer,retrieved_docs,expected_docs,response_time,retrieval_count,difficulty,AnswerEvaluator_exact_match,AnswerEvaluator_sequence_similarity,AnswerEvaluator_word_overlap,AnswerEvaluator_answer_length_ratio,AnswerEvaluator_keyword_match,RetrievalEvaluator_mean_average_precision,RetrievalEvaluator_mean_reciprocal_rank,RetrievalEvaluator_document_recall,RetrievalEvaluator_context_match,PerformanceEvaluator_response_time_score,PerformanceEvaluator_retrieval_efficiency,PerformanceEvaluator_answer_provided
What happened in the school bus accident when John was a teenager?,The school bus skidded on wet pavement and collided with a fallen tree. John's best friend Tommy suf...,"The bus skidded on wet pavement and collided with a fallen tree, causing screams, shattered glass an...","the-absurd-adolescence-of-john-doe.txt, unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt",the-absurd-adolescence-of-john-doe.txt,23.89561891555786,0,easy,0.0,0.6210045662100456,0.46511627906976744,1.1818181818181819,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0
How did John react to the school bus accident compared to others?,"While others were shaken and counselors offered group hugs, John reacted with philosophical detachme...","John stayed calm and detached on the curb, shrugging off the accident with a philosophical remark th...","unknown-document.txt, unknown-document.txt, the-absurd-adolescence-of-john-doe.txt, the-wedding-that-wasnt.txt",the-absurd-adolescence-of-john-doe.txt,25.72792959213257,0,medium,0.0,0.014705882352941176,0.22580645161290322,1.588235294117647,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0,0.0,1.0
What caused the fire that destroyed John's house?,The fire was caused by a faulty wire in one of his beloved antique clocks.,The fire was caused by a faulty wire in one of John’s beloved clocks.,"unknown-document.txt, the-calm-storm-of-john-doe.txt, unknown-document.txt, the-wedding-that-wasnt.txt",the-calm-storm-of-john-doe.txt,19.003429412841797,0,easy,0.0,0.9090909090909091,0.8125,0.9333333333333333,1.0,0.5,0.5,1.0,1.0,0,0.0,1.0
How did John react when his house burned down?,"He remained calm and philosophical, saying 'it seems the house has decided to retire early' and noti...","John stood with his hands in his pockets, watching the smoke curl into the sky. He was not distraugh...","unknown-document.txt, unknown-document.txt, the-calm-storm-of-john-doe.txt, the-wedding-that-wasnt.txt",the-calm-storm-of-john-doe.txt,46.071338415145874,0,medium,0.0,0.13763440860215054,0.1724137931034483,1.5483870967741935,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0,0.0,1.0
Why did the university archive close and what book was John packing last?,The university decided to digitize everything and close the physical stacks. The last book John pack...,The university closed the archive because it decided to digitize all holdings and shut down the phys...,"the-last-book.txt, unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt",the-last-book.txt,28.56321382522583,0,medium,0.0,0.47381546134663344,0.32558139534883723,0.96875,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0
What happened to John at the library when he was 21?,"He lost his job as a junior assistant due to budget cuts ('last in, first out'). Three positions wer...",I cannot answer based on the provided documents.,"unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt, the-last-book.txt",the-library-of-small-disappointments.txt,26.050780534744263,0,easy,0.0,0.13714285714285715,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0
What jobs did John apply for after losing his library job?,"Night security at a self-storage facility, part-time barista at a shop that only served oat-milk lat...","John applied for three positions:

1. **Night security guard** at a self‑storage facility.  
2. **Pa...","the-library-of-small-disappointments.txt, unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt",the-library-of-small-disappointments.txt,28.44807457923889,0,hard,0.0,0.6756238003838771,0.2962962962962963,1.0769230769230769,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0
What settlement notice did John receive when he was 53?,A class-action settlement from a chemical plant that leaked into Evergreen's water supply years earl...,He received a notice of a class‑action settlement from a chemical plant upstream that had leaked int...,"unknown-document.txt, the-ordinary-tuesday.txt, unknown-document.txt, the-wedding-that-wasnt.txt",the-ordinary-tuesday.txt,30.750459909439087,0,medium,0.0,0.125,0.3783783783783784,1.25,1.0,0.5,0.5,1.0,1.0,0,0.0,1.0
What happened to John's sister Mara?,She was diagnosed with an aggressive form of leukemia and given months to live. John traveled to be ...,John’s sister Mara was diagnosed with an aggressive form of leukemia. She passed away three weeks la...,"unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt, the-quiet-clockwork-of-john-doe.txt",the-quiet-clockwork-of-john-doe.txt,17.650744676589966,0,medium,0.0,0.5015873015873016,0.3333333333333333,0.75,1.0,0.25,0.25,1.0,1.0,0,0.0,1.0
How did John handle his sister's death?,"He remained stoic, finished reading the paragraph he was on when she died, sat with her for a while,...","John handled his sister’s death by staying calm and present. He read to her, sat with her, and liste...","unknown-document.txt, unknown-document.txt, the-quiet-clockwork-of-john-doe.txt, the-wedding-that-wasnt.txt",the-quiet-clockwork-of-john-doe.txt,33.10881161689758,0,hard,0.0,0.03130434782608696,0.2753623188405797,1.9714285714285715,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0,0.0,1.0
What was John's diagnosis at age 32 and how did he react?,"He was diagnosed with stage IV pancreatic cancer. He reacted with calm acceptance, asking only 'How ...",John was diagnosed with **Stage IV pancreatic cancer** at age 32. He reacted with calm pragmatism: h...,"unknown-document.txt, unknown-document.txt, the-uninvited-guest.txt, the-quiet-clockwork-of-john-doe.txt",the-uninvited-guest.txt,36.68851137161255,0,medium,0.0,0.40902255639097745,0.2638888888888889,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0,0.0,1.0
What were John's last requests?,A fresh pot of terrible coffee and that someone finish cataloguing the unfinished boxes of uncatalog...,"John’s last requests were:

1. A fresh pot of truly terrible coffee.  
2. That someone finish catalo...","unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt, the-last-book.txt",the-uninvited-guest.txt,22.48536229133606,0,hard,0.0,0.8553054662379421,0.6296296296296297,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0
What happened at John's wedding?,His fiancée Lila called off the wedding the night before due to panic. John still went to the church...,"John’s wedding never took place. Lila called the night before and told him she couldn’t go, citing h...","the-wedding-that-wasnt.txt, unknown-document.txt, unknown-document.txt, the-ordinary-tuesday.txt",the-wedding-that-wasnt.txt,24.18517827987671,0,easy,0.0,0.021367521367521368,0.15151515151515152,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0
What was John's philosophy about tragedy throughout his life?,"He saw tragedy as life's way of reminding us that control is an illusion, the universe's way of edit...","John’s view of tragedy was that it is an inevitable, absurd part of life that should not be fought o...","unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt, the-absurd-adolescence-of-john-doe.txt","the-absurd-adolescence-of-john-doe.txt, the-calm-storm-of-john-doe.txt, the-uninvited-guest.txt",55.69830298423767,0,hard,0.0,0.07388535031847134,0.15730337078651685,2.0,1.0,0.25,0.25,1.0,0.3333333333333333,0,0.0,1.0
What jobs did John have throughout his life?,"Junior assistant at Evergreen Public Library, cataloguing assistant at a private rare-book dealer, r...","John Doe’s career, as described in the provided passages, includes:

1. **Junior Assistant – Evergre...","unknown-document.txt, unknown-document.txt, the-wedding-that-wasnt.txt, the-library-of-small-disappointments.txt","the-library-of-small-disappointments.txt, the-last-book.txt, the-quiet-clockwork-of-john-doe.txt, the-ordinary-tuesday.txt",91.45758938789368,0,hard,0.0,0.07301173402868318,0.08888888888888889,2.0,1.0,0.25,0.25,1.0,0.25,0,0.0,1.0
